Frequency (Hz)	Level (dB)
3563.745117	-44.365959
3569.128418	-43.173286
3574.511719	-40.036381
3579.895020	-38.200314
3585.278320	-38.954266
3590.661621	-39.658363
3596.044922	-41.220341
3601.428223	-40.393658
3606.811523	-40.410133
3612.194824	-41.518211
3617.578125	-42.294540
3622.961426	-41.505444
3628.344727	-41.417126
3633.728027	-41.641327
3639.111328	-41.405003
3644.494629	-41.422852
3649.877930	-41.515224
3655.261230	-40.902008
3660.644531	-41.240540
3666.027832	-42.038963
3671.411133	-42.157856
3676.794434	-41.888622
3682.177734	-42.406757
3687.561035	-42.625671
3692.944336	-42.545918
3698.327637	-43.194000
3703.710938	-43.838242
3709.094238	-43.208591
3714.477539	-42.721897
3719.860840	-42.803658
3725.244141	-42.461212
3730.627441	-42.101364
3736.010742	-41.661121
3741.394043	-40.908653
3746.777344	-40.944439
3752.160645	-40.489399
3757.543945	-39.756733
3762.927246	-39.210915
3768.310547	-39.623550
3773.693848	-39.601780
3779.077148	-42.145969
3784.460449	-45.326843
3789.843750	-45.451363
3795.227051	-45.710255
3800.610352	-45.143642
3805.993652	-44.615410
3811.376953	-45.464954
3816.760254	-46.602783
3822.143555	-46.184807
3827.526855	-46.662853
3832.910156	-47.989975
3838.293457	-48.772461
3843.676758	-47.451797
3849.060059	-48.233131
3854.443359	-49.328259
3859.826660	-49.824898
3865.209961	-49.348606
3870.593262	-47.456013
3875.976562	-46.584808
3881.359863	-48.419708
3886.743164	-48.438774
3892.126465	-47.595230
3897.509766	-47.912949
3902.893066	-45.315758
3908.276367	-46.214214
3913.659668	-52.591099
3919.042969	-50.501678
3924.426270	-46.913025
3929.809570	-48.121120
3935.192871	-50.783447
3940.576172	-50.603149
3945.959473	-48.286591
3951.342773	-45.634640
3956.726074	-43.696758
3962.109375	-46.908970
3967.492676	-49.656631
3972.875977	-51.140827
3978.259277	-51.566177
3983.642578	-48.322884
3989.025879	-48.053272
3994.409180	-45.495365
3999.792480	-45.071259
4005.175781	-43.997185
4010.559082	-42.526325
4015.942383	-41.397079
4021.325684	-44.042255
4026.708984	-44.927593
4032.092285	-42.259205
4037.475586	-42.719170
4042.858887	-44.352077
4048.242188	-47.002918
4053.625488	-45.256077
4059.008789	-43.385696
4064.392090	-43.859581
4069.775391	-45.306389
4075.158691	-42.405918
4080.541992	-39.590435
4085.925293	-40.274361
4091.308594	-41.813438
4096.691895	-43.686619
4102.075195	-43.759315
4107.458496	-44.978088
4112.841797	-45.911476
4118.225098	-45.257629
4123.608398	-44.798992
4128.991699	-42.595718
4134.375000	-40.916084
4139.758301	-41.535988
4145.141602	-42.295467
4150.524902	-41.797253
4155.908203	-41.909576
4161.291504	-42.765511
4166.674805	-42.158665
4172.058105	-41.180950
4177.441406	-42.043648
4182.824707	-42.679096
4188.208008	-43.609852
4193.591309	-43.736229
4198.974609	-43.155476
4204.357910	-41.878181
4209.741211	-41.410400
4215.124512	-41.657242
4220.507812	-41.370380
4225.891113	-40.940784
4231.274414	-41.279507
4236.657715	-41.723270
4242.041016	-42.333504
4247.424316	-43.722347
4252.807617	-43.189682
4258.190918	-41.677574
4263.574219	-41.906746
4268.957520	-42.036598
4274.340820	-44.933685
4279.724121	-47.896168
4285.107422	-46.446037
4290.490723	-44.437893
4295.874023	-44.378563
4301.257324	-43.071171
4306.640625	-45.468376
4312.023926	-47.541893
4317.407227	-45.963818
4322.790527	-45.313847
4328.173828	-44.920891
4333.557129	-44.126987
4338.940430	-46.519588
4344.323730	-49.909412
4349.707031	-50.955761
4355.090332	-50.616150
4360.473633	-48.795265
4365.856934	-49.691174
4371.240234	-49.100700
4376.623535	-51.683601
4382.006836	-54.875164
4387.390137	-54.622833
4392.773438	-49.799911
4398.156738	-49.413769
4403.540039	-49.881729
4408.923340	-54.422203
4414.306641	-50.934254
4419.689941	-50.257042
4425.073242	-48.244675
4430.456543	-46.452335
4435.839844	-46.415936
4441.223145	-45.210976
4446.606445	-47.486248
4451.989746	-46.762226
4457.373047	-48.064274
4462.756348	-46.650387
4468.139648	-47.825363
4473.522949	-44.314133
4478.906250	-47.465157
4484.289551	-52.209282
4489.672852	-49.294205
4495.056152	-48.625385
4500.439453	-48.281830
4505.822754	-46.511627
4511.206055	-48.035080
4516.589355	-48.299591
4521.972656	-46.270996
4527.355957	-46.966595
4532.739258	-48.356770
4538.122559	-47.732597
4543.505859	-46.018585
4548.889160	-48.498009
4554.272461	-45.722984
4559.655762	-43.941315
4565.039062	-44.838142
4570.422363	-48.519688
4575.805664	-47.615479
4581.188965	-48.698914
4586.572266	-52.995480
4591.955566	-50.308414
4597.338867	-46.562107
4602.722168	-48.438519
4608.105469	-51.463963
4613.488770	-49.047356
4618.872070	-50.308636
4624.255371	-51.839695
4629.638672	-46.679115
4635.021973	-48.434525
4640.405273	-49.623352
4645.788574	-44.726078
4651.171875	-42.884171
4656.555176	-45.157986
4661.938477	-46.768200
4667.321777	-47.001690
4672.705078	-46.586685
4678.088379	-45.775780
4683.471680	-45.899769
4688.854980	-46.142921
4694.238281	-45.113724
4699.621582	-43.102184
